f1,accuracy,recall,precision,auc,exp_idx,epsilon,gen_idx,engine,similarity
0.23772445574447795,0.7053620784964069,0.19448777951118046,0.3056804250102166,0.5215151235723735,1,0.001,3,histogram,0.5418752495316483
0.19505617977528086,0.6699834162520729,0.16926677067082682,0.2301166489925769,0.4974751285990321,1,0.001,4,histogram,0.540708209207334
0.3821732001788642,0.23622627602727106,1.0,0.23622627602727106,0.5,2,0.001,0,histogram,0.5242007309357821
0.3821732001788642,0.23622627602727106,1.0,0.23622627602727106,0.5,2,0.001,1,histogram,0.5233254506925463
0.3821732001788642,0.23622627602727106,1.0,0.23622627602727106,0.5,2,0.001,2,histogram,0.5251681459414638
0.3821732001788642,0.23622627602727106,1.0,0.23622627602727106,0.5,2,0.001,3,histogram,0.5240471729983723
0.3821732001788642,0.23622627602727106,1.0,0.23622627602727106,0.5,2,0.001,4,histogram,0.5248712672624715
0.2916356415984115,0.6494072845648302,0.30551222048881954,0.2789648622981956,0.5098107245560429,3,0.001,0,histogram,0.4874236049261386
0.2620320855614973,0.6100976598489036,0.29303172126885074,0.23696383515559294,0.4861746186775497,3,0.001,1,histogram,0.48866742421915793
0.22545357524012807,0.6433879982802039,0.21970878835153407,0.23150684931506849,0.4769062254247307,3,0.001,2,histogram,0.4906534402096578
0.2807153965785381,0.6591118481665745,0.28159126365054604,0.27984496124031005,0.5159773620538709,3,0.001,3,histogram,0.4863640551580111
0.18593096234309622,0.6175910570603771,0.18486739469578783,0.18700683850604946,0.5016460738847728,3,0.001,4,histogram,0.4886725428170715
0.3416817282038041,0.5301885633560592,0.516120644825793,0.25537115656760584,0.5197596613152825,4,0.001,0,histogram,0.6602428262850241
0.32160804020100503,0.5024875621890548,0.49921996879875197,0.23721275018532245,0.48827110543207414,4,0.001,1,histogram,0.6576272227511439
0.3193675889328063,0.5240464344941956,0.47269890795631825,0.24114604058893752,0.49409205560019753,4,0.001,2,histogram,0.6609133626117134
0.3252032520325203,0.4749094035992875,0.5356214248569943,0.2334806755071971,0.4777277725608421,4,0.001,3,histogram,0.6588761606420769
0.31153388822829964,0.4665561083471531,0.5109204368174727,0.2240848443380089,0.463914466510305,4,0.001,4,histogram,0.6584359612215022
0.1442970822281167,0.7027823843744242,0.1060842433697348,0.22553897180762852,0.5413834936992172,0,0.01,0,histogram,0.8571143392401953
0.12827225130890052,0.7136539524599226,0.08918356734269371,0.22836218375499334,0.4949255420960706,0,0.01,1,histogram,0.8581175844312726
0.14063833418672128,0.6907438118051716,0.10712428497139885,0.20466964729259812,0.5271223989289286,0,0.01,2,histogram,0.8574214551150149
0.19527103104391186,0.692709293040968,0.1578263130525221,0.2560101223112611,0.5353292450958191,0,0.01,3,histogram,0.854744428406171
0.12722170252572496,0.7134696885940667,0.08840353614144565,0.2268178785857238,0.536285690269589,0,0.01,4,histogram,0.8579896194834312
0.16220574008384392,0.6808549843375714,0.13078523140925638,0.21349745331069608,0.5483377839335528,1,0.01,0,histogram,0.8680886131670813
0.13749390541199416,0.6740372213009029,0.10998439937597504,0.18335500650195058,0.5159284023150231,1,0.01,1,histogram,0.868165392135786
0.12481127327629594,0.6795651372765801,0.0967238689547582,0.17588652482269504,0.5389405773255458,1,0.01,2,histogram,0.8675102116028377
0.17098114413550655,0.6813463546465205,0.1391055642225689,0.22180762852404642,0.549252399529033,1,0.01,3,histogram,0.8663380526806098
0.17632965979875417,0.6832504145936982,0.1435257410296412,0.22857142857142856,0.5412318784669361,1,0.01,4,histogram,0.866455780432624
0.07376362112321877,0.7285179043056323,0.045761830473218926,0.1900647948164147,0.5407223960852282,2,0.01,0,histogram,0.87361158031592
0.07394668959587275,0.7353970886309195,0.04472178887155486,0.21339950372208435,0.5257167745495506,2,0.01,1,histogram,0.8718251896440526
0.07194860813704497,0.733800135126835,0.0436817472698908,0.20388349514563106,0.5169325944730592,2,0.01,2,histogram,0.871098348740313
0.06627268889826932,0.7282722191511578,0.040821632865314615,0.17600896860986548,0.5145524486037745,2,0.01,3,histogram,0.8717074618920386
0.07563546187228765,0.7252625760088447,0.04758190327613104,0.18429003021148035,0.5152981881237454,2,0.01,4,histogram,0.870049036168013
0.1557338367154318,0.6703519439837847,0.12870514820592824,0.1971326164874552,0.5247781234128337,3,0.01,0,histogram,0.8698903596326896
0.12774869109947642,0.641852466064738,0.11102444097763911,0.15040507220852412,0.5116223603507871,3,0.01,1,histogram,0.8686004729584472
0.16981716764797025,0.6709047355813526,0.14248569942797712,0.21012269938650308,0.5285843745772347,3,0.01,2,histogram,0.8693631440475825
0.14368650217706821,0.6376143971500522,0.12870514820592824,0.1626149802890933,0.5069265014267639,3,0.01,3,histogram,0.8709601465966442
0.1791976225854383,0.660708801670659,0.15678627145085802,0.20908460471567267,0.5358692240733458,3,0.01,4,histogram,0.8718047152523981
0.10178476762678919,0.6877955899514772,0.0748829953198128,0.1588527302813017,0.5071922201375388,4,0.01,0,histogram,0.9172015601486442
0.09556938850238009,0.6965788342239421,0.06786271450858035,0.16150990099009901,0.5080561823196692,4,0.01,1,histogram,0.9192438807161941
0.11548937715634648,0.7008169031386279,0.08268330733229329,0.19145093317278747,0.49862646134313404,4,0.01,2,histogram,0.9188753416664107
0.12120082043632295,0.7105214667403722,0.0845033801352054,0.21423862887277523,0.5219616890827623,4,0.01,3,histogram,0.9171350183757666
0.12084030488938464,0.709538726122474,0.0845033801352054,0.21200260926288322,0.5271986770102087,4,0.01,4,histogram,0.9187627325123103
0.09717638430509717,0.6975615748418402,0.0689027561102444,0.16480099502487564,0.5369548903387579,0,0.1,0,histogram,0.9834259799555706
0.10935051366881422,0.6858301087156808,0.08164326573062923,0.16552451238798102,0.5291807048236895,0,0.1,1,histogram,0.9824483277540615
0.13867047891350964,0.7039493888581783,0.10088403536141445,0.22171428571428572,0.5592287696332944,0,0.1,2,histogram,0.9822589396312562
0.09762852691708498,0.6798108224310546,0.07332293291731669,0.14603832211289489,0.5286789694346117,0,0.1,3,histogram,0.9819671795501778
0.10155966630395356,0.6957189361832812,0.07280291211648465,0.16786570743405277,0.5358942319092039,0,0.1,4,histogram,0.9834822845326209
0.10950487893024938,0.6973158896873657,0.07878315132605304,0.17950236966824645,0.5311739924361751,1,0.1,0,histogram,0.9851304730608192
0.12270600935588342,0.7005097966955347,0.08866354654186168,0.1991822429906542,0.5139230394306242,1,0.1,1,histogram,0.9869322195264273
0.10094188732894971,0.6892697008783244,0.07384295371814872,0.15946097697922515,0.5416176180621812,1,0.1,2,histogram,0.9834566915430526
0.11194283769989792,0.6793808734107242,0.08554342173686948,0.16190944881889763,0.5300991677785326,1,0.1,3,histogram,0.9851458288545603
0.10994313286231261,0.6827590442847491,0.08294331773270931,0.16300459887583035,0.5065801659006449,1,0.1,4,histogram,0.9837996376032677
0.10323958704165184,0.6905595479393157,0.07540301612064483,0.1636568848758465,0.5403271740037273,2,0.1,0,histogram,0.9778262338380271
0.11553994732221247,0.6906209692279344,0.08554342173686948,0.17793401838831802,0.5290322887543568,2,0.1,1,histogram,0.9799658077659368
0.11775137435715552,0.6944290891222897,0.08632345293811752,0.18516452872281094,0.5360606929303308,2,0.1,2,histogram,0.9790546973373053
0.126586562870198,0.6830047294392236,0.09724388975559023,0.18128938439166262,0.517541428637443,2,0.1,3,histogram,0.9780616893420554
0.10377358490566038,0.6849087893864013,0.07722308892355695,0.15814696485623003,0.5004830840599929,2,0.1,4,histogram,0.979315745830902
0.10528156698146204,0.6857686874270622,0.078263130525221,0.1607905982905983,0.5320439661173098,3,0.1,0,histogram,0.9828015110101042
0.10911016949152544,0.6900681776303667,0.08034321372854915,0.16996699669966997,0.535967112186699,3,0.1,1,histogram,0.9828271039996724
0.11382113821138211,0.692033658866163,0.08372334893395736,0.17770419426048564,0.5443506650599759,3,0.1,2,histogram,0.982187279260465
0.11305761242550116,0.6983600515938825,0.0813832553302132,0.1850975753991721,0.5522846937198758,3,0.1,3,histogram,0.9823561929916158
0.09441903019213174,0.6960260426263744,0.06708268330733229,0.15935762816553428,0.5202714960226877,3,0.1,4,histogram,0.9826070042893851
0.10832424572882589,0.6986671580369757,0.07748309932397296,0.17995169082125603,0.5333318173901062,4,0.1,0,histogram,0.9836870284491672
0.10175177040626165,0.7039493888581783,0.07098283931357255,0.17960526315789474,0.5265493619342683,4,0.1,1,histogram,0.9829908991329095
0.09282700421940929,0.6962717277808489,0.0657826313052522,0.1576323987538941,0.5388801277825137,4,0.1,2,histogram,0.9815116243358619
0.11237188872620792,0.7021067501996192,0.07982319292771711,0.18974042027194066,0.525959294101559,4,0.1,3,histogram,0.9826070042893851
0.08233082706766916,0.7001412689638229,0.05694227769110764,0.1485753052917232,0.5354868404627621,4,0.1,4,histogram,0.9814962685421209
0.11352951419118926,0.6873042196425281,0.08476339053562143,0.17185028993147075,0.5149020042024037,0,1.0,0,histogram,0.99434906790332
0.09925196132092684,0.696763098089798,0.07072282891315652,0.16636085626911315,0.5231081289894137,0,1.0,1,histogram,0.9939037498848315
0.1402365849477113,0.6919722375775443,0.1063442537701508,0.2058379466532461,0.526368985599794,0,1.0,2,histogram,0.9939293428743997
0.0965615535364333,0.6885326454149008,0.07046281851274051,0.15336728919071874,0.5024779294348292,0,1.0,3,histogram,0.9942825261304423
0.09660621296462561,0.6909894969596462,0.06994279771190848,0.15612304120719675,0.5231997755985832,0,1.0,4,histogram,0.9933304669185016
0.11272979535206383,0.6857686874270622,0.0845033801352054,0.16927083333333334,0.5269712018878825,1,1.0,0,histogram,0.9927878955396537
0.10487548228691687,0.6865057428904858,0.07774310972438897,0.16109913793103448,0.5095832180693742,1,1.0,1,histogram,0.9942466959450469
0.09958204615664183,0.6956575148946625,0.07124284971398856,0.16535908267954133,0.5322184668649311,1,1.0,2,histogram,0.9938423267098676
0.07831437628193175,0.6963945703580862,0.054602184087363496,0.13843111404087013,0.5240581131086015,1,1.0,3,histogram,0.9936068712058393
0.10504420176807072,0.6828818868619864,0.07878315132605304,0.15756630265210608,0.5179457045591835,1,1.0,4,histogram,0.9936222269995802
0.10875137312339803,0.7010011670044838,0.07722308892355695,0.18378712871287128,0.5405791133133062,2,1.0,0,histogram,0.9926138632105893
0.12790306294177042,0.6817148823782323,0.09880395215808632,0.18129770992366412,0.5469937904874458,2,1.0,1,histogram,0.9925985074168485
0.11788013868251611,0.6718260549106321,0.09282371294851795,0.1614654002713704,0.49419529656135985,2,1.0,2,histogram,0.9938883940910905
0.10105605199025182,0.6601560100730913,0.08086323452938117,0.1346903421394543,0.5111686542250593,2,1.0,3,histogram,0.9933509413101563
0.09379054680259499,0.6997113199434924,0.0657826313052522,0.16333118140735958,0.5311055763501147,2,1.0,4,histogram,0.9939037498848315
0.13460537727666955,0.6935691910816288,0.10088403536141445,0.20218863991662325,0.5430171577590888,3,1.0,0,histogram,0.993279280939365
0.10748898678414097,0.6889011731466126,0.07930317212688508,0.16675779114270092,0.5050972806905842,3,1.0,1,histogram,0.9932076205685739
0.1024546424759872,0.6900681776303667,0.0748829953198128,0.16216216216216217,0.5236495507267014,3,1.0,2,histogram,0.9930694184249051
0.10111576011157603,0.6833118358823168,0.07540301612064483,0.15343915343915343,0.5311656390662542,3,1.0,3,histogram,0.9924500680773524
0.10955414012738852,0.6994656347890179,0.078263130525221,0.18253486961795026,0.5360074258217614,3,1.0,4,histogram,0.9926804049834671
0.09084652443220922,0.6754499109391315,0.0686427457098284,0.1342828077314344,0.5091936833886705,4,1.0,0,histogram,0.9928953860958408
0.0975,0.6895768073214176,0.07098283931357255,0.1556442417331813,0.5394139488941038,4,1.0,1,histogram,0.9926957607772078
0.11103471983499484,0.6823290952644187,0.08398335933437337,0.16379310344827586,0.513649427360287,4,1.0,2,histogram,0.9929158604874954
0.11022768341163715,0.6975615748418402,0.07930317212688508,0.1806872037914692,0.5272459326197736,4,1.0,3,histogram,0.9927878955396539
0.12176299091064997,0.685461580983969,0.09230369214768591,0.17884130982367757,0.5325330198571835,4,1.0,4,histogram,0.9942978819241833
0.1030358785648574,0.7005712179841533,0.07280291211648465,0.1762114537444934,0.5500759017091685,0,10.0,0,histogram,0.99278277694174
0.11419308357348702,0.697930102573552,0.08242329693187728,0.1858147713950762,0.5254050025290115,0,10.0,1,histogram,0.9939395800702271
0.14658258053519688,0.6924636078864934,0.11180447217888716,0.2127659574468085,0.55267912123803,0,10.0,2,histogram,0.9933202297226744
0.08532303370786518,0.6799950862969105,0.06318252730109204,0.13135135135135134,0.5192595568720215,0,10.0,3,histogram,0.9938167337202994
0.09477792231927151,0.7008169031386279,0.06630265210608424,0.16612377850162866,0.5241567957853014,0,10.0,4,histogram,0.9935096178454798
0.10394330365255315,0.6971316258215098,0.07436297451898076,0.17260108630054316,0.537545920011308,1,10.0,0,histogram,0.9915594320403756
0.11839547623254991,0.6935691910816288,0.08710348413936557,0.1847766133480419,0.5373196053696591,1,10.0,1,histogram,0.9937655477411628
0.10389610389610389,0.6906209692279344,0.07592303692147685,0.1645070422535211,0.5254065184722387,1,10.0,2,histogram,0.994318356315838
0.09632945389435989,0.690006756341748,0.06994279771190848,0.15468660149511212,0.5205911509480081,1,10.0,3,histogram,0.9933918900934655
0.0824632808352504,0.6815306185123764,0.06058242329693188,0.1290858725761773,0.520751736382282,1,10.0,4,histogram,0.9940163590389322
0.10404217926186292,0.6868742706221976,0.07696307852314092,0.16052060737527116,0.521575792665804,2,10.0,0,histogram,0.9930898928165597
0.09513474407668654,0.692709293040968,0.06838273530941237,0.1562685680332739,0.5402194479415687,2,10.0,1,histogram,0.9942671703367013
0.09786569495054659,0.6806707204717155,0.07332293291731669,0.14710485133020346,0.5070810544524716,2,10.0,2,histogram,0.9929414534770635
0.11809969889595183,0.6761869664025552,0.09178367134685388,0.16557223264540338,0.5149374668191392,2,10.0,3,histogram,0.9936734129787169
0.12160994990499222,0.6876727473742399,0.09152366094643785,0.1811631497683994,0.5370163958146584,2,10.0,4,histogram,0.9942620517387878
0.08982873121286265,0.6801179288741478,0.06682267290691628,0.13699360341151387,0.5190726672090608,3,10.0,0,histogram,0.993821852318213
0.09957431056820286,0.7011854308703397,0.06994279771190848,0.17276814386640976,0.5402847485029276,3,10.0,1,histogram,0.9936068712058392
0.11985281233572805,0.6914808672685953,0.08892355694227769,0.18377216550241807,0.52500583899512,3,10.0,2,histogram,0.9930950114144733
0.11746143057503504,0.6908052330937903,0.08710348413936557,0.18030139935414424,0.5277530313114415,3,10.0,3,histogram,0.9928697931062724
0.14146591491542798,0.691358024691358,0.10764430577223089,0.2062780269058296,0.5411856683354588,3,10.0,4,histogram,0.99278277694174
0.10535405872193436,0.6818377249554696,0.07930317212688508,0.15689300411522633,0.5178885169077853,4,10.0,0,histogram,0.9944207282741112
0.0898876404494382,0.6716417910447762,0.0686427457098284,0.1301775147928994,0.5129287793144215,4,10.0,1,histogram,0.9918870223068498
0.11296577305682008,0.6768626005773601,0.08710348413936557,0.1606714628297362,0.5167340477294203,4,10.0,2,histogram,0.9930745370228187
0.09610901918594224,0.6903752840734598,0.06968278731149245,0.15482380127094164,0.5195167026624772,4,10.0,3,histogram,0.9938576825036086
0.1242257398485891,0.6873656409311467,0.093863754550182,0.18362156663275686,0.5250701463522955,4,10.0,4,histogram,0.9941955099659102
0.1199571581578008,0.6971930471101284,0.0873634945397816,0.19134396355353075,0.5322354558838566,0,100.0,0,histogram,0.9929670464666319
0.1246017699115044,0.6962103064922303,0.09152366094643785,0.1951219512195122,0.5390419887000546,0,100.0,1,histogram,0.9941340867909462
0.11056133765569014,0.6798108224310546,0.0842433697347894,0.1607940446650124,0.5312058063343844,0,100.0,2,histogram,0.992107122017137
0.10084638933909598,0.6933235059271543,0.07280291211648465,0.16403046280023434,0.538403504777103,0,100.0,3,histogram,0.9947022511593625
0.10199175824175824,0.6787666605245378,0.07722308892355695,0.15015166835187058,0.5195836550792148,0,100.0,4,histogram,0.9940010032451911
0.1033457249070632,0.7037037037037037,0.07228289131565263,0.18122555410691005,0.5289219385421979,1,100.0,0,histogram,0.9930540626311642
0.10346110904354298,0.7040722314354155,0.07228289131565263,0.18193717277486912,0.5370050523774067,1,100.0,1,histogram,0.9946152349948303
0.10174471992653811,0.6995884773662552,0.0720228809152366,0.1732332707942464,0.5217948830538666,1,100.0,2,histogram,0.9930182324457683
0.11272536320672151,0.688655487992138,0.08372334893395736,0.1724692019282271,0.5172692488720859,1,100.0,3,histogram,0.9932690437435377
0.11801242236024843,0.7034580185492292,0.08398335933437337,0.1984029484029484,0.5552344265061314,1,100.0,4,histogram,0.9925933888189347
0.11173794358507735,0.7002026902524415,0.07982319292771711,0.18617343844754397,0.5325421155165466,2,100.0,0,histogram,0.9940675450180687
0.09307282415630551,0.6863829003132486,0.06812272490899636,0.1468609865470852,0.5290947351605363,2,100.0,1,histogram,0.993263925145624
0.10952981444784723,0.6963945703580862,0.07904316172646905,0.17829912023460412,0.5182532005743439,2,100.0,2,histogram,0.9934123644851202
0.09299781181619256,0.6944905104109084,0.06630265210608424,0.15567765567765568,0.5212731685785325,2,100.0,3,histogram,0.9935966340100121
0.11359851988899168,0.7057306062281187,0.07982319292771711,0.19692110327132778,0.5292527487187144,2,100.0,4,histogram,0.9940726636159823
0.12439362439362439,0.6895768073214176,0.09334373374934997,0.18639667705088267,0.5357762810713474,3,100.0,0,histogram,0.9944719142532478
0.11034714070098942,0.6741600638781402,0.08554342173686948,0.15540859707132734,0.5074310909710212,3,100.0,1,histogram,0.9939242242764861
0.11179904475499734,0.6916037098458325,0.08216328653146125,0.17487548422800223,0.5318225234035497,3,100.0,2,histogram,0.9944770328511615
0.1269952639887739,0.6943062465450525,0.09412376495059803,0.19514824797843666,0.53370967408057,3,100.0,3,histogram,0.9942518145429604
0.10287335934728628,0.689331122166943,0.07540301612064483,0.16183035714285715,0.5187914963321492,3,100.0,4,histogram,0.9946561837781397
0.11836661270012593,0.6989742644800688,0.08554342173686948,0.19206071220081727,0.5230740359489732,4,100.0,0,histogram,0.9936171084016666
0.12128418549346018,0.6822676739758,0.09282371294851795,0.1749142577168055,0.5369165735668429,4,100.0,1,histogram,0.9942927633262695
0.0865437283184225,0.692709293040968,0.06162246489859594,0.14530962599632127,0.5299977668588047,4,100.0,2,histogram,0.9936785315766304
0.12005649717514123,0.693876297524722,0.08840353614144565,0.18701870187018702,0.5312249385833898,4,100.0,3,histogram,0.9939600544618817
0.09870609981515711,0.7005097966955347,0.06942277691107644,0.1707161125319693,0.5600988060431142,4,100.0,4,histogram,0.9953267201048289
0.11795589779488976,0.6904367053620785,0.0876235049401976,0.180406852248394,0.5217224418771684,0,1000.0,0,histogram,0.9940777822138959
0.09971811134601834,0.686137215158774,0.07358294331773271,0.1546448087431694,0.5184801843219689,0,1000.0,1,histogram,0.9939805288535365
0.09982547993019197,0.6831889933050795,0.07436297451898076,0.15180467091295116,0.5304811854717856,0,1000.0,2,histogram,0.9946152349948302
0.08842414235920015,0.6947976168540015,0.06266250650026,0.1501557632398754,0.5321417496828542,0,1000.0,3,histogram,0.9941955099659102
0.11651523249599147,0.695411829740188,0.08502340093603744,0.18505942275042445,0.5276780391682093,0,1000.0,4,histogram,0.9943541865012336
0.11693548387096775,0.7040722314354155,0.08294331773270931,0.19813664596273292,0.5267602453193423,1,1000.0,0,histogram,0.9912164859801603
0.10183823529411766,0.6998955838093484,0.0720228809152366,0.1737766624843162,0.5364378491504759,1,1000.0,1,histogram,0.9933765342997246
0.10467424652589785,0.6952889871629507,0.07540301612064483,0.1710914454277286,0.5361523395395004,1,1000.0,2,histogram,0.9931308415998688
0.10339314265411265,0.690006756341748,0.07566302652106084,0.16320807627593942,0.5155474719189812,1,1000.0,3,histogram,0.993084774218646
0.11438979963570127,0.7013696947361956,0.08164326573062923,0.19099756690997566,0.5373066623509332,1,1000.0,4,histogram,0.9946613023760532
0.09465317919075145,0.6921565014434002,0.06812272490899636,0.15502958579881657,0.5166739745584997,2,1000.0,0,histogram,0.9931257230019552
0.11707146601432813,0.6896382286100362,0.08710348413936557,0.17847629195524772,0.5245303451060439,2,1000.0,1,histogram,0.9938320895140405
0.11647727272727272,0.6943676678336711,0.08528341133645345,0.18365061590145576,0.5297738568167576,2,1000.0,2,histogram,0.9932127391664877
0.11688764829030007,0.6890854370124685,0.08710348413936557,0.17762460233297986,0.5143302426910104,2,1000.0,3,histogram,0.9937501919474219
0.10397992111868053,0.6930163994840611,0.07540301612064483,0.1674364896073903,0.5199239059228633,2,1000.0,4,histogram,0.9934584318663432
0.13969938107869143,0.7011854308703397,0.10270410816432657,0.2183526810392482,0.5507380761655879,3,1000.0,0,histogram,0.9923067473357697
0.11578029642545772,0.6885326454149008,0.08632345293811752,0.17575436739015352,0.5270061626751359,3,1000.0,1,histogram,0.9934635504642569
0.12213740458015267,0.6962717277808489,0.08944357774310972,0.19250139899272523,0.5137244299583,3,1000.0,2,histogram,0.9923425775211655
0.11154390934844192,0.6917879737116884,0.08190327613104524,0.17480577136514983,0.5285454827923716,3,1000.0,3,histogram,0.9935863968141846
0.12726952229860744,0.6959032000491371,0.093863754550182,0.19759168035030103,0.5485569997789859,3,1000.0,4,histogram,0.9934226016809475
0.10034289839379174,0.6938148762361034,0.07228289131565263,0.1640117994100295,0.535643243984685,4,1000.0,0,histogram,0.9926701677876396
0.11130804679191776,0.692033658866163,0.08164326573062923,0.17483296213808464,0.525123068453096,4,1000.0,1,histogram,0.9938423267098676
0.10542689249913584,0.6820834101099441,0.07930317212688508,0.15721649484536082,0.5322250429221029,4,1000.0,2,histogram,0.9936324641954076
0.10847457627118642,0.6930778207726798,0.07904316172646905,0.17282546901648663,0.5229434243714742,4,1000.0,3,histogram,0.9938474453077814
0.09796481545360469,0.6787666605245378,0.07384295371814872,0.14549180327868852,0.5063984618089992,4,1000.0,4,histogram,0.9941238495951188
0.1234113712374582,0.6780296050611142,0.09594383775351015,0.17291471415182755,0.533005920960602,0,10000.0,0,histogram,0.9916925155861307
0.10505698005698007,0.6912966034027394,0.07670306812272491,0.16666666666666666,0.5360274153627986,0,10000.0,1,histogram,0.9940880194097232
0.10113594723341883,0.6986671580369757,0.0717628705148206,0.17121588089330025,0.5292422416639327,0,10000.0,2,histogram,0.9939139870806589
0.11028103877623623,0.6927707143295866,0.08060322412896516,0.17454954954954954,0.5262459746479927,0,10000.0,3,histogram,0.9941084938013779
0.11783161931322993,0.6891468583010871,0.08788351534061363,0.1787414066631412,0.5345633383035362,0,10000.0,4,histogram,0.9927059979730353
0.10916874777024616,0.6932620846385357,0.07956318252730109,0.17386363636363636,0.5358797624924699,1,10000.0,0,histogram,0.9943388307074926
0.11524822695035461,0.6935077697930102,0.0845033801352054,0.18115942028985507,0.5208749668844816,1,10000.0,1,histogram,0.9935352108350481
0.08811655257152887,0.68091640562619,0.06526261050442017,0.13560237709346298,0.49381504572607515,1,10000.0,2,histogram,0.9945947606031756
0.10601185436071127,0.6757570173822247,0.0813832553302132,0.15201554152501215,0.5286666327931766,1,10000.0,3,histogram,0.9938423267098676
0.10171325518485122,0.6940605613905779,0.07332293291731669,0.16597998822836962,0.540218224732206,1,10000.0,4,histogram,0.9935147364433935
0.10713031260976466,0.6877341686628585,0.07930317212688508,0.16504329004329005,0.5156125842942845,2,10000.0,0,histogram,0.9942057471617375
0.09518559353178979,0.6975615748418402,0.06734269370774831,0.16228070175438597,0.5366729353532806,2,10000.0,1,histogram,0.9931820275790054
0.10776942355889724,0.693876297524722,0.078263130525221,0.17298850574712643,0.5299030360892762,2,10000.0,2,histogram,0.9934226016809475
0.11304347826086956,0.6867514280449604,0.0845033801352054,0.17069327731092437,0.534964686886631,2,10000.0,3,histogram,0.9925933888189348
0.096,0.6876727473742399,0.07020280811232449,0.15177065767284992,0.5165580519481334,2,10000.0,4,histogram,0.9932383321560558
0.09557647894830343,0.6873042196425281,0.06994279771190848,0.15086932136848008,0.510171038124195,3,10000.0,0,histogram,0.9945435746240389
0.09549356223175964,0.689331122166943,0.06942277691107644,0.15292096219931273,0.5148843042583786,3,10000.0,1,histogram,0.9930335882395095
0.12090860311214453,0.6981143664394079,0.08788351534061363,0.19369627507163323,0.5441897555274949,3,10000.0,2,histogram,0.9939139870806589
0.09722722362261434,0.692033658866163,0.07020280811232449,0.15807962529274006,0.5365319421783706,3,10000.0,3,histogram,0.994287644728356
0.11121239744758432,0.7005712179841533,0.07930317212688508,0.18608907870652838,0.5350405154123334,3,10000.0,4,histogram,0.9932536879497968
0.11934900542495477,0.7008783244272465,0.08580343213728549,0.19596199524940616,0.5500487506432303,4,10000.0,0,histogram,0.994210865759651
0.12214228617106314,0.662735704195074,0.09932397295891836,0.1585720215857202,0.5104824233178414,4,10000.0,1,histogram,0.9932434507539695
0.11121108511786935,0.6966402555125607,0.08034321372854915,0.18059614260666276,0.5259035178455791,4,10000.0,2,histogram,0.9936375827933213
0.1093777388255916,0.6879184325287144,0.0811232449297972,0.16783216783216784,0.5189915799285771,4,10000.0,3,histogram,0.994676658169794
0.10247994164843181,0.6976844174190775,0.07306292251690068,0.17155067155067155,0.5299800669147795,4,10000.0,4,histogram,0.9944565584595068
